,city,date,pm2_5,pm10,no2,so2,o3,hospital_id,respiratory_cases,avg_age_of_patients,weather_temperature,weather_humidity,wind_speed,rainfall_mm,population_density,industrial_activity_index
889,AJAH,2021-02-06,100.9,92.6,24.57,10.32,54.16,HOSP_AJA_6,15.0,29.8,33.9,46.2,1.7,4.3,11766.6,0.76
890,AJAH,2021-02-06,106.89,114.12,37.62,27.39,33.25,HOSP_AJA_8,8.0,45.8,27.6,64.7,2.7,9.5,17790.2,0.36
891,AJAH,2021-02-06,66.06,108.51,38.32,15.56,43.59,HOSP_AJA_10,9.0,28.1,31.2,59.7,2.5,8.3,25502.3,0.8
892,AJAH,2021-02-06,46.26,90.59,33.29,12.66,30.95,HOSP_AJA_5,10.0,22.9,27.4,69.1,2.8,2.7,24221.7,0.45
893,AJAH,2021-02-06,54.95,108.85,47.1,15.16,35.53,HOSP_AJA_2,12.0,28.6,29.2,48.9,4.5,2.2,13459.2,0.47
894,AJAH,2021-02-06,75.99,83.1,49.72,13.6,45.59,HOSP_AJA_8,11.0,48.0,27.0,77.9,3.4,9.7,26016.0,0.81
895,AJAH,2021-02-06,48.85,110.05,49.35,4.91,32.69,HOSP_AJA_6,13.0,41.5,33.8,41.8,4.8,3.1,24181.9,0.6
896,AJAH,2021-02-06,105.49,113.85,69.72,24.66,32.44,HOSP_AJA_4,9.0,31.7,26.3,58.1,3.0,2.0,25262.7,0.29
897,AJAH,2021-02-06,81.17,103.09,50.28,16.51,32.7,HOSP_AJA_4,5.0,29.2,29.6,41.4,2.7,5.4,17673.0,0.54
898,AJAH,2021-02-06,91.05,101.55,47.81,15.67,23.7,HOSP_AJA_3,20.0,33.5,26.4,70.2,3.1,7.1,29390.4,0.38
899,AJAH,2021-02-06,32.6,93.17,49.99,25.82,42.56,HOSP_AJA_7,12.0,29.0,29.1,78.4,3.6,7.8,28034.7,0.67
900,AJAH,2021-02-06,61.53,95.32,51.59,23.07,39.37,HOSP_AJA_2,12.0,29.2,33.7,40.1,3.5,6.3,28735.0,0.71
901,AJAH,2021-02-06,63.28,98.37,57.03,13.14,38.91,HOSP_AJA_10,14.0,33.4,25.7,77.6,2.2,9.7,19298.2,0.61
902,AJAH,2021-02-06,76.42,122.7,28.88,10.94,20.46,HOSP_AJA_9,16.0,31.5,26.4,69.9,2.3,2.5,15616.9,0.74
903,AJAH,2021-02-06,81.56,97.17,56.19,24.53,28.03,HOSP_AJA_8,15.0,33.4,25.2,54.5,2.4,8.2,22480.8,0.28
904,AJAH,2021-02-06,98.45,102.21,79.53,18.47,24.72,HOSP_AJA_6,21.0,41.5,26.9,78.2,2.2,1.3,17988.7,0.29
905,AJAH,2021-02-06,76.91,49.39,62.55,17.28,41.1,HOSP_AJA_4,16.0,43.9,33.8,70.8,1.4,8.8,19981.4,0.33
906,AJAH,2021-02-06,59.45,69.5,60.36,13.82,37.3,HOSP_AJA_4,16.0,49.2,32.2,67.5,4.1,2.5,20982.3,0.75
907,AJAH,2021-02-06,37.07,138.07,61.09,15.53,26.32,HOSP_AJA_8,17.0,45.0,32.9,46.2,2.6,4.3,28869.5,0.58
908,AJAH,2021-02-06,72.89,123.99,39.21,11.95,35.9,HOSP_AJA_7,10.0,20.1,26.4,74.4,4.9,9.9,11020.4,0.65
909,AJAH,2021-02-06,78.7,93.56,26.92,19.58,19.35,HOSP_AJA_3,14.0,30.9,27.2,50.4,4.6,7.4,12435.5,0.29
910,AJAH,2021-02-07,58.24,117.91,53.5,12.06,45.82,HOSP_AJA_10,10.0,43.6,30.5,66.8,2.5,5.2,18739.1,0.86
911,AJAH,2021-02-07,107.9,110.41,71.43,21.13,50.17,HOSP_AJA_6,10.0,48.4,29.9,44.2,4.6,4.9,23563.8,0.68
912,AJAH,2021-02-07,80.16,80.49,44.13,13.94,60.03,HOSP_AJA_5,17.0,44.2,25.3,53.2,4.0,4.1,26328.3,0.72
913,AJAH,2021-02-07,75.99,96.48,66.74,28.47,38.85,HOSP_AJA_7,9.0,33.0,28.3,72.3,1.6,9.8,21244.0,0.33
914,AJAH,2021-02-07,37.34,48.48,51.07,17.41,28.32,HOSP_AJA_7,9.0,46.7,25.2,53.7,4.4,8.6,10222.0,0.3
915,AJAH,2021-02-07,100.85,102.54,57.78,20.03,28.81,HOSP_AJA_8,14.0,42.2,29.5,43.2,1.5,9.9,22500.4,0.24
916,AJAH,2021-02-07,62.77,91.47,41.73,13.88,33.12,HOSP_AJA_7,6.0,22.3,28.8,69.2,2.6,1.3,28933.4,0.83
917,AJAH,2021-02-07,76.52,95.71,41.5,7.39,28.13,HOSP_AJA_8,14.0,40.3,31.8,73.8,1.1,1.7,27452.9,0.85
918,AJAH,2021-02-07,59.66,143.79,55.47,9.42,24.39,HOSP_AJA_7,12.0,45.6,25.1,47.6,3.2,9.1,11727.1,0.43
919,AJAH,2021-02-07,99.47,90.12,43.48,19.17,44.88,HOSP_AJA_7,18.0,41.8,27.8,62.7,4.2,9.4,16392.8,0.67
920,AJAH,2021-02-07,79.98,114.98,36.2,30.55,37.35,HOSP_AJA_4,13.0,49.0,26.0,42.3,2.1,3.8,22857.3,0.49
921,AJAH,2021-02-07,79.63,92.47,55.76,21.17,44.11,HOSP_AJA_4,10.0,39.6,26.6,50.3,4.1,4.2,10732.7,0.57
922,AJAH,2021-02-07,47.13,81.5,44.48,17.65,34.74,HOSP_AJA_5,14.0,22.8,32.7,76.8,1.9,4.2,22083.5,0.84
923,AJAH,2021-02-07,84.06,96.64,49.05,15.69,37.44,HOSP_AJA_6,7.0,36.4,33.4,65.2,4.1,2.8,20590.5,0.46
924,AJAH,2021-02-07,63.06,109.68,48.1,24.78,28.34,HOSP_AJA_6,5.0,37.6,25.6,70.8,4.1,9.6,23016.7,0.39
925,AJAH,2021-02-07,104.04,95.82,58.33,32.63,23.13,HOSP_AJA_6,7.0,48.2,34.4,72.5,5.0,8.2,21055.5,0.27
926,AJAH,2021-02-07,72.22,116.4,33.55,4.87,43.2,HOSP_AJA_8,11.0,34.4,33.2,42.9,2.9,2.5,20499.8,0.35
927,AJAH,2021-02-07,66.42,111.22,53.83,18.28,41.29,HOSP_AJA_7,3.0,49.6,25.5,73.6,2.6,0.4,18549.9,0.71
928,AJAH,2021-02-07,74.98,50.44,51.53,6.13,29.59,HOSP_AJA_7,6.0,28.1,27.6,42.1,3.6,6.5,20165.4,0.81
929,AJAH,2021-02-07,87.31,116.87,64.74,26.7,26.02,HOSP_AJA_8,10.0,48.8,28.3,50.9,4.9,6.2,19668.9,0.39
930,AJAH,2021-02-07,48.04,96.15,47.45,15.11,32.45,HOSP_AJA_10,7.0,41.8,26.6,43.1,3.6,2.5,14302.6,0.6
931,AJAH,2021-02-07,74.74,109.22,41.27,11.18,37.99,HOSP_AJA_5,19.0,24.6,34.3,49.7,2.5,9.5,27031.3,0.89
932,AJAH,2021-02-07,36.55,140.74,47.45,27.46,36.84,HOSP_AJA_2,9.0,39.3,25.3,56.4,2.8,4.1,27530.2,0.85
933,AJAH,2021-02-07,86.15,119.69,35.35,24.24,30.18,HOSP_AJA_10,11.0,30.3,28.4,75.8,1.9,3.9,21154.6,0.33
934,AJAH,2021-02-07,74.96,97.03,42.53,17.36,38.97,HOSP_AJA_9,15.0,42.0,27.0,57.8,4.7,4.8,19453.9,0.78
935,AJAH,2021-02-07,75.72,166.16,43.34,10.97,42.96,HOSP_AJA_9,8.0,45.8,34.8,44.6,3.4,5.6,20496.9,0.63
936,AJAH,2021-02-08,102.67,117.92,72.62,16.3,29.31,HOSP_AJA_2,18.0,39.1,32.8,60.7,1.7,7.6,16025.9,0.6
937,AJAH,2021-02-08,33.92,135.36,41.32,19.8,52.11,HOSP_AJA_10,11.0,38.0,27.0,65.9,1.9,8.7,12656.8,0.3
938,AJAH,2021-02-08,88.21,70.71,32.74,13.27,26.37,HOSP_AJA_4,15.0,31.8,25.8,44.9,1.7,7.5,25942.8,0.81
939,AJAH,2021-02-08,65.78,142.91,30.02,22.71,44.87,HOSP_AJA_2,12.0,27.8,29.8,67.0,2.8,8.0,20908.8,0.3
940,AJAH,2021-02-08,52.83,85.65,57.58,18.05,39.56,HOSP_AJA_5,11.0,43.6,25.4,78.4,1.1,6.6,14251.3,0.39
941,AJAH,2021-02-08,47.86,115.59,59.56,18.32,29.02,HOSP_AJA_10,9.0,40.5,25.7,61.6,4.3,6.7,12932.6,0.29
942,AJAH,2021-02-08,61.66,99.88,59.18,11.48,15.56,HOSP_AJA_1,12.0,21.3,26.6,51.7,4.1,8.7,26878.7,0.32
943,AJAH,2021-02-08,84.87,133.63,55.19,21.39,51.44,HOSP_AJA_7,14.0,22.2,28.9,78.7,4.5,8.8,12396.6,0.49
944,AJAH,2021-02-08,69.28,100.46,35.05,16.28,32.59,HOSP_AJA_3,10.0,43.4,34.6,43.1,3.0,3.8,10096.8,0.42
945,AJAH,2021-02-08,91.36,105.23,45.03,35.12,21.51,HOSP_AJA_4,11.0,28.5,27.5,45.0,4.5,5.9,16377.2,0.34
946,AJAH,2021-02-08,59.06,118.87,42.8,9.73,30.08,HOSP_AJA_3,22.0,23.1,25.0,70.8,4.3,1.4,18396.1,0.66
947,AJAH,2021-02-08,80.31,123.2,40.68,11.42,33.95,HOSP_AJA_9,21.0,26.4,31.6,44.9,2.9,0.4,15746.8,0.8
948,AJAH,2021-02-08,47.7,115.13,62.91,18.73,41.21,HOSP_AJA_2,9.0,37.0,26.0,41.8,2.5,7.5,13457.4,0.53
949,AJAH,2021-02-08,104.36,117.21,31.67,12.78,37.57,HOSP_AJA_1,16.0,24.6,27.7,46.3,1.0,5.0,26252.2,0.2
950,AJAH,2021-02-08,54.46,87.46,43.23,9.79,29.34,HOSP_AJA_1,11.0,44.0,26.0,70.9,3.2,8.5,22432.1,0.2
951,AJAH,2021-02-08,96.48,93.05,55.03,8.16,43.57,HOSP_AJA_2,11.0,25.1,27.9,68.1,1.1,2.5,15115.6,0.48
952,AJAH,2021-02-08,107.85,103.96,61.29,20.12,47.98,HOSP_AJA_9,14.0,29.4,30.3,70.8,4.4,5.7,27067.5,0.43
953,AJAH,2021-02-08,63.75,89.47,57.03,14.67,35.74,HOSP_AJA_10,15.0,35.9,35.0,68.0,3.6,1.7,12089.1,0.79
954,AJAH,2021-02-08,51.97,127.74,63.66,9.83,55.96,HOSP_AJA_2,8.0,39.3,29.2,75.4,3.1,6.2,10356.4,0.54
955,AJAH,2021-02-08,75.6,104.33,48.61,12.19,39.04,HOSP_AJA_7,14.0,38.3,28.7,69.7,2.4,0.7,19003.1,0.58
956,AJAH,2021-02-08,61.06,100.33,44.67,19.15,42.88,HOSP_AJA_2,16.0,26.3,31.6,49.7,1.8,5.5,12576.2,0.29
957,AJAH,2021-02-08,89.29,110.18,61.45,24.11,44.97,HOSP_AJA_3,15.0,38.5,34.9,55.8,4.5,8.7,21198.7,0.21
958,AJAH,2021-02-08,56.58,122.13,58.0,16.61,53.45,HOSP_AJA_10,14.0,38.2,34.1,51.9,1.6,6.3,10038.2,0.48
959,AJAH,2021-02-08,50.49,119.68,43.32,14.0,32.85,HOSP_AJA_6,12.0,48.9,31.3,70.3,3.6,5.7,22136.6,0.22
960,AJAH,2021-02-08,73.26,99.07,44.04,10.19,30.35,HOSP_AJA_7,12.0,20.3,28.3,78.1,2.5,1.3,28368.5,0.49
961,AJAH,2021-02-08,93.37,87.33,38.11,21.88,37.27,HOSP_AJA_2,18.0,25.4,29.1,58.9,3.6,8.6,24963.2,0.88
962,AJAH,2021-02-08,103.54,110.81,31.62,17.86,49.01,HOSP_AJA_9,16.0,37.5,29.5,79.0,2.7,5.6,26583.6,0.32
963,AJAH,2021-02-09,73.26,115.48,32.47,18.57,42.78,HOSP_AJA_5,15.0,25.7,27.9,56.6,2.9,0.9,13966.4,0.63
964,AJAH,2021-02-09,66.9,96.19,41.31,8.69,33.81,HOSP_AJA_2,12.0,29.1,26.7,61.5,3.1,7.0,22434.7,0.46
965,AJAH,2021-02-09,93.69,67.07,68.24,4.94,25.12,HOSP_AJA_9,20.0,29.8,30.6,43.3,4.0,5.0,22767.0,0.36
966,AJAH,2021-02-09,67.33,120.07,30.81,2.89,17.09,HOSP_AJA_1,15.0,34.3,34.6,76.9,2.6,8.5,26683.9,0.83
967,AJAH,2021-02-09,61.92,95.16,26.83,12.11,31.79,HOSP_AJA_10,13.0,28.9,25.9,54.0,1.1,2.0,20677.5,0.28
968,AJAH,2021-02-09,54.67,132.74,56.16,14.0,33.42,HOSP_AJA_7,12.0,31.0,25.5,40.7,3.6,8.2,12394.3,0.73
969,AJAH,2021-02-09,52.96,100.23,54.6,19.62,42.7,HOSP_AJA_7,22.0,40.6,26.9,70.3,2.9,6.6,12479.0,0.88
970,AJAH,2021-02-09,82.79,137.53,54.73,14.46,56.77,HOSP_AJA_1,10.0,33.7,34.5,63.1,4.9,4.6,12629.4,0.44
971,AJAH,2021-02-09,75.38,107.32,37.29,18.05,45.98,HOSP_AJA_9,24.0,38.5,34.0,45.7,3.4,8.6,20231.7,0.43
972,AJAH,2021-02-09,100.32,86.99,49.19,13.05,42.06,HOSP_AJA_9,17.0,46.6,32.8,58.8,2.9,2.3,26110.6,0.57
973,AJAH,2021-02-09,81.04,88.43,36.37,26.33,14.36,HOSP_AJA_6,19.0,41.8,29.5,64.7,2.4,5.4,11196.2,0.79
974,AJAH,2021-02-09,82.35,130.75,54.81,15.76,25.99,HOSP_AJA_2,18.0,42.2,29.6,50.8,2.4,5.5,23058.5,0.86
975,AJAH,2021-02-09,62.01,85.36,64.21,15.43,42.63,HOSP_AJA_9,12.0,45.8,26.9,71.9,4.3,3.1,15171.9,0.77
976,AJAH,2021-02-09,61.24,107.08,74.16,8.38,40.75,HOSP_AJA_8,11.0,27.0,29.6,73.2,2.8,1.3,18712.9,0.6
977,AJAH,2021-02-09,76.19,107.0,64.23,19.16,35.05,HOSP_AJA_9,12.0,49.4,30.5,66.1,3.1,9.4,12759.5,0.47
978,AJAH,2021-02-09,71.94,106.23,52.82,8.79,37.33,HOSP_AJA_8,12.0,30.5,32.2,44.6,1.8,2.3,27837.2,0.56
979,AJAH,2021-02-09,79.28,83.83,58.31,15.39,28.52,HOSP_AJA_4,16.0,29.7,30.0,40.3,1.8,4.2,11926.5,0.45
980,AJAH,2021-02-09,102.42,71.32,48.66,16.07,35.25,HOSP_AJA_10,10.0,33.9,26.4,77.4,4.9,2.3,19678.4,0.39
981,AJAH,2021-02-09,89.05,111.13,34.88,17.74,45.54,HOSP_AJA_4,17.0,28.5,32.8,45.7,2.4,4.2,16402.6,0.57
982,AJAH,2021-02-09,88.02,109.97,51.93,25.02,25.68,HOSP_AJA_10,13.0,39.3,30.9,46.1,4.8,2.2,22091.4,0.33
983,AJAH,2021-02-09,71.11,83.22,60.23,25.34,30.66,HOSP_AJA_6,10.0,22.1,27.2,78.9,2.3,0.8,28650.0,0.74
984,AJAH,2021-02-09,78.34,151.11,50.9,14.86,52.04,HOSP_AJA_4,9.0,22.2,31.8,55.2,4.1,1.6,19863.1,0.66
985,AJAH,2021-02-09,81.57,115.27,42.01,21.94,32.2,HOSP_AJA_5,14.0,40.4,29.2,57.1,1.9,2.9,29426.3,0.61
986,AJAH,2021-02-10,59.74,121.67,58.91,12.43,46.69,HOSP_AJA_10,12.0,37.1,29.7,79.2,4.3,6.7,16441.8,0.6
987,AJAH,2021-02-10,58.16,87.96,57.0,36.16,50.8,HOSP_AJA_8,14.0,48.5,28.3,69.0,1.2,5.7,18921.6,0.26
988,AJAH,2021-02-10,38.19,106.28,53.38,16.42,38.64,HOSP_AJA_5,12.0,36.7,34.7,60.2,2.5,3.3,29517.5,0.5
989,AJAH,2021-02-10,77.75,95.18,48.16,20.5,38.39,HOSP_AJA_2,14.0,39.2,31.0,42.6,3.5,1.1,25697.4,0.7
990,AJAH,2021-02-10,71.44,127.86,35.08,20.19,27.49,HOSP_AJA_6,12.0,35.5,28.2,43.8,1.7,2.9,17196.4,0.55
991,AJAH,2021-02-10,60.3,136.54,59.61,21.56,27.4,HOSP_AJA_9,12.0,33.6,29.3,70.5,1.3,1.3,13732.1,0.87
992,AJAH,2021-02-10,65.31,115.73,70.27,22.41,46.76,HOSP_AJA_8,24.0,48.2,31.7,72.9,4.8,7.2,16629.9,0.23
993,AJAH,2021-02-10,107.76,123.65,37.88,28.51,15.0,HOSP_AJA_3,10.0,39.9,32.4,58.6,2.6,3.9,27823.2,0.75
994,AJAH,2021-02-10,61.25,85.8,33.19,13.26,26.58,HOSP_AJA_10,15.0,25.3,28.5,78.8,2.3,0.5,27775.4,0.21
995,AJAH,2021-02-10,101.6,124.41,55.86,15.41,34.16,HOSP_AJA_9,14.0,22.7,27.2,68.0,1.7,3.9,26303.9,0.22
996,AJAH,2021-02-10,67.03,127.02,32.74,18.48,24.68,HOSP_AJA_5,16.0,28.0,30.3,73.3,4.7,5.4,26354.7,0.29
997,AJAH,2021-02-10,73.13,63.3,49.51,24.08,28.23,HOSP_AJA_1,15.0,35.0,25.5,41.0,2.0,9.4,14182.2,0.89
998,AJAH,2021-02-10,73.95,105.15,57.43,21.62,34.65,HOSP_AJA_2,12.0,37.3,29.0,69.2,1.3,8.3,22044.4,0.83
999,AJAH,2021-02-10,91.56,68.66,44.13,25.36,24.3,HOSP_AJA_4,13.0,47.2,31.6,74.9,3.6,1.9,14287.5,0.81
